OPERATION_ID,OPERATION_NAME,CITY,ADDRESS_LINE,ZIPCODE,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_DEFICIENCIES,DEFICIENCY_RATE,HIGH_DEFICIENCY_RATE,TOTAL_CAPACITY,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,YEARS_IN_OPERATION,IS_ACCREDITED,ACCEPTS_SUBSIDIES,HAS_CORRECTIVE_ACTION,HAS_ADVERSE_ACTION,WAS_TEMP_CLOSED,place_id,google_name,google_rating,google_review_count,match_confidence
1119256,"Lobo Gymnastics, Inc.",HOUSTON,2500 FALCON PASS,77062 6239,3,5,4,0,0,12,0.923,0.231,302,13,0,12.3,0,1,0,0,0,ChIJCxsGxDecQIYRgp31C16OnJg,Lobo Active Learning Center & Gymnastics,4.3,29.0,medium_confidence
100380,Childrens Cottage Infant Center,HOUSTON,3910 BROOKWOODS DR,77092 8322,5,6,9,2,0,22,2.0,0.455,64,11,0,39.1,0,0,0,0,0,ChIJD0pob_bGQIYRr6be1uWJ2Ww,Montessori Children's Cottage,4.0,5.0,medium_confidence
1254064,HCDE Tidwell Head Start,HOUSTON,8302 JOHN RALSTON RD,77044 2120,2,4,3,0,0,9,1.8,0.4,70,5,1,8.9,0,0,0,0,0,ChIJD29SC0elQIYRYxmeOArSsbg,Tidwell Head Start Center,4.9,15.0,high_confidence
94509,La Petite Academy,FORT WORTH,8603 S NORMANDALE ST,76116 6139,11,21,8,1,0,41,1.281,0.344,117,32,1,40.1,0,1,0,0,0,ChIJD2V_RuQMToYRaf9rnO4WyEw,La Petite Academy on Normandale South,3.4,38.0,medium_confidence
209726,Northern Hills UMC Day School,SAN ANTONIO,3703 N LOOP 1604 E,78247 2301,0,5,1,1,0,7,0.875,0.0,188,8,0,22.9,0,0,0,0,0,ChIJD2XJP8OLXIYRuKAjMudARD0,Northern Hills United Methodist Church,4.6,73.0,medium_confidence
1287142,Kiddie Academy of Clear Lake,HOUSTON,11534 SPACE CENTER BLVD,77059 3603,6,4,4,0,0,14,0.933,0.4,247,15,0,7.9,0,1,0,0,0,ChIJD2jHucueQIYRt2wOIdzOD3A,Kiddie Academy of Clear Lake,4.6,68.0,high_confidence
1161556,MI3 Center Academy,HOUSTON,1135 ELLA CROSSING DR,77090,1,0,0,0,0,1,0.125,0.125,408,8,0,10.8,0,1,0,0,0,ChIJD39x0iPHQIYR-ssHzsZU_Po,MI3 Center,4.4,459.0,medium_confidence
102838,Westlake Hills Presbyterian Preschool,AUSTIN,7127 BEE CAVE RD,78746 4102,5,4,0,0,0,9,1.0,0.556,160,9,0,38.6,1,0,0,0,0,ChIJD4F2iDo1W4YRZ6gIKCC6Ub4,Westlake Hills Presbyterian Preschool,5.0,6.0,high_confidence
373585,Ivy Crest Academy of Camino Bandera,SAN ANTONIO,10002 CAMINO BANDERA,78254 6176,11,8,8,1,0,28,0.933,0.367,302,30,2,16.7,0,1,0,0,0,ChIJD4YDLpdnXIYRpRVZ-OBajGo,Ivy Crest Academy of Camino Bandera,3.5,19.0,high_confidence
156167,North Austin Montessori School,AUSTIN,12400 AMHERST DR STE 120,78727 5322,0,3,0,0,0,3,0.333,0.0,49,9,0,27.1,0,0,0,0,0,ChIJD7z3zD7MRIYRmq0M12uqdUU,North Austin Montessori School,4.7,22.0,high_confidence
95246,St Andrews Presbyterian Childrens Place,HOUSTON,3303 BISSONNET ST,77005 2113,3,7,6,0,0,16,1.333,0.25,240,12,0,38.7,1,0,0,0,0,ChIJD80KhvjAQIYRmJbQ0QlBfeg,Children's Place Preschool,4.8,6.0,medium_confidence
150039,A Step Ahead,DALLAS,1050 N WESTMORELAND RD STE 308,75211 2416,1,4,5,1,1,12,0.923,0.077,79,13,1,28.8,0,1,0,0,0,ChIJD8nRVqubToYR7fVUkPfJ6jA,A Step Ahead Learning Center,3.9,14.0,medium_confidence
1323429,Hope Day School,DALLAS,5910 CEDAR SPRINGS RD,75235 6806,0,1,2,0,0,3,0.5,0.0,168,6,0,6.4,0,1,0,0,0,ChIJDQ3Wq9ufToYRxPMaCq_UGXI,Hope Day School,4.7,35.0,high_confidence
95509,YWCA Olga H. Madrid Center,SAN ANTONIO,503 CASTROVILLE RD,78237 3131,5,8,4,1,0,18,0.75,0.208,195,24,1,39.7,1,1,0,0,0,ChIJDUIcqTVZXIYRsHfFtdc2QWU,YWCA Olga Madrid Center,3.6,27.0,high_confidence
706809,Baker Ripley Early Childhood Development Center,HOUSTON,8575 PITNER RD BLDG 1,77080 2010,1,2,4,1,0,8,0.615,0.077,238,13,0,14.9,0,0,0,0,0,ChIJD_o_TADFQIYRxOAlDJUmLN4,Baker Ripley Early Childhood Development Center - Pitner HS,5.0,1.0,high_confidence
281989,KinderCare Learning Center,AUSTIN,6434 S CONGRESS AVE,78745 4529,15,32,15,0,0,62,1.348,0.326,150,46,0,20.0,1,0,0,0,0,ChIJDfoNHVGzRIYRwkfrIEx1iMA,South Congress KinderCare,4.5,40.0,medium_confidence
1211607,Little Sprouts,AUSTIN,12411 LIMERICK AVE STE 100,78758 2421,4,14,21,1,0,40,3.333,0.333,28,12,1,9.8,0,1,0,0,0,ChIJDyDi-J_NRIYRMVuiJryg1JU,Little Sprouts Preschool,5.0,12.0,medium_confidence
1113756,Four Seasons Community School,AUSTIN,3909 ADELPHI LN,78727 5331,1,8,8,0,1,18,2.0,0.111,138,9,0,12.6,0,0,0,0,0,ChIJE1AO2TjMRIYRpWirY6TJtJc,Four Seasons Community School,4.3,6.0,high_confidence
952148,West Garden  Montessori School,HOUSTON,12350 WESTHEIMER RD STE A,77077 6068,0,10,3,0,0,13,2.6,0.0,83,5,0,13.7,0,1,0,0,0,ChIJE5yQXvTcQIYRVKQd7vDVv18,Garden Montessori Schools - West,5.0,4.0,high_confidence
94687,Inman Christian Center,SAN ANTONIO,1214 COLIMA ST,78207 6102,8,10,10,1,0,29,0.763,0.211,109,38,1,40.1,0,1,0,0,0,ChIJE6A9DM5YXIYRqKaYQvEa80Y,Inman Christian Center,3.4,19.0,high_confidence
957828,Kicks and Giggles Daycare Academy,HOUSTON,12130 ANTOINE DR STE H,77066 4461,6,10,4,2,2,24,3.429,0.857,103,7,0,13.6,0,1,0,0,0,ChIJEQIyLQHMQIYRw-Bd7lGfkcY,Kicks And Giggles Daycare Academy,4.7,26.0,high_confidence
306322,Rylie Day Care Center,DALLAS,1509 HAYMARKET RD,75253 2606,3,5,2,0,0,10,1.0,0.3,49,10,0,19.1,0,1,0,0,0,ChIJES7W-wy7ToYRnR7Qx41D9OQ,Rylie Day Care Center,5.0,12.0,high_confidence
96814,Spicewood Country School,AUSTIN,6102 SPICEWOOD SPRINGS RD,78759 7818,0,0,0,0,0,0,0.0,0.0,63,6,0,39.5,0,0,0,0,0,ChIJESFwZ6jMRIYR0IPeORZzQ1U,Spicewood Country Preschool,4.2,5.0,high_confidence
1394834,Spring Branch After-School Martial Arts,HOUSTON,1520 WITTE RD,77080 7630,6,6,4,2,1,19,1.0,0.316,68,19,0,3.3,0,1,0,0,0,ChIJESgJKGrFQIYRNTJ0noF53w8,Spring Branch After-School MA,5.0,26.0,high_confidence
693788,ST Michaels Episcopal Day School,AUSTIN,1500 N CAPITAL OF TEXAS HWY,78746 3320,1,5,3,0,0,9,0.9,0.1,105,10,0,15.0,0,0,0,0,0,ChIJETeyggw1W4YRsGTrz13fbBc,St. Michael's Episcopal Day School,5.0,15.0,high_confidence
254152,Hands 'n'  Hands Childcare and Learning Center,SAN ANTONIO,875 HOT WELLS BLVD,78223 2201,9,8,3,0,1,21,0.913,0.391,133,23,0,20.4,0,1,0,0,0,ChIJEW2GbqX3XIYRIitHorEtNQo,Hands N Hands Childcare,3.0,24.0,medium_confidence
1449612,KCE Champions LLC @ IDEA Spears,HOUSTON,2010 SPEARS RD,77067 1204,2,10,20,3,2,37,3.7,0.2,120,10,1,2.0,1,1,0,0,0,ChIJEYGiHxvLQIYROFHbS71oP8Q,Champions at IDEA Spears,3.0,3.0,high_confidence
1309982,Bethany Christian Academy,HOUSTON,7304 HOMESTEAD RD,77028 3027,23,14,20,1,0,58,1.871,0.742,100,31,2,7.1,0,1,0,0,0,ChIJEYYuknG7QIYRLyvvukw1G6I,Bethany Christian Academy,4.7,29.0,high_confidence
1102149,Clayton Child Care  Inc @ River Crest Country Club,FORT WORTH,1501 WESTERN AVE,76107 1542,1,8,6,1,0,16,2.0,0.125,25,8,1,12.4,0,0,0,0,0,ChIJEZ4pl6JzToYRXS5meOQZUA0,River Crest Country Club,4.6,222.0,medium_confidence
95665,St. David's Episcopal School,SAN ANTONIO,1300 WILTSHIRE AVE,78209 6049,1,2,0,1,0,4,0.4,0.1,84,10,1,39.1,0,0,0,0,0,ChIJE_acxP30XIYRBL2KOEPz3nM,St Davids Episcopal School,4.7,6.0,high_confidence
1234235,St. David's Episcopal Church and School Bright Beginnings,SAN ANTONIO,1300 WILTSHIRE AVE,78209 6049,1,1,2,1,0,5,0.833,0.167,32,6,1,9.9,0,0,0,0,0,ChIJE_acxP30XIYRCJROEsvXAP4,St. David's Episcopal Church,4.5,22.0,medium_confidence
95616,Christ Lutheran Day School,SAN ANTONIO,6720 BROADWAY ST,78209 3732,0,5,2,1,0,8,1.6,0.0,103,5,0,39.8,1,0,0,0,0,ChIJEb8GcWz1XIYRggDTHxwOIe4,Christ Lutheran Day School,5.0,1.0,high_confidence
1362369,Kidz School Daycare Learning Center,HOUSTON,10714 W BELLFORT AVE,77099 4749,7,20,10,0,0,37,2.467,0.467,119,15,0,4.6,0,1,0,0,0,ChIJEbKFHuTnQIYRLkn-FABXL2o,Kidz School Daycare Learning Center,4.9,47.0,high_confidence
226600,Angel Valley Christian Day Care,SAN ANTONIO,1305 SW LOOP 410 STE 125,78227 1671,2,5,2,0,0,9,0.818,0.182,128,11,0,22.1,0,1,0,0,0,ChIJEbzr8sldXIYR_I7QmNupMIo,Angel Valley Christian Daycare Center,4.6,18.0,high_confidence
1514290,Mother Goose Day Care LLC,FORT WORTH,2102 PRAIRIE AVE,76164 7820,0,0,0,0,0,0,0.0,0.0,33,4,0,0.3,0,0,0,0,0,ChIJEcpZGw50ToYRS3OowQRX21k,Mother Goose Daycare LLC,4.7,7.0,high_confidence
1241733,Primrose School of Upper Kirby,HOUSTON,3001 RICHMOND AVE,77098 3107,7,4,5,0,0,16,0.889,0.389,207,18,0,9.2,1,0,0,0,0,ChIJEf8KUPDAQIYRBCIHBlPal-E,Primrose School of Upper Kirby,4.1,110.0,high_confidence
1464052,Munchkin's Inc. Daycare LLC.,FORT WORTH,3209 NW 33RD ST,76106 3423,1,4,0,0,0,5,0.417,0.083,64,12,0,1.7,0,1,0,0,0,ChIJEfZ-xRJ1ToYRhLM7Eg0CPOs,"Munchkin’s, Inc Day Care",4.2,10.0,medium_confidence
1077290,Atelier Preescolar LLC,AUSTIN,8305 W HIGHWAY 71 STE 100,78735 8107,0,1,0,0,0,1,0.125,0.0,34,8,0,13.0,0,1,0,0,0,ChIJEf_mfJ5JW4YRtnCoEXJdBmQ,Atelier Preescolar preschool 520,4.5,59.0,medium_confidence
975176,Attitude Respect N Manners Learning Center,HOUSTON,12289 W HOUSTON CENTER BLVD STE 200,77082 3157,22,34,8,2,0,66,1.138,0.379,124,58,2,13.4,0,1,0,0,0,ChIJEx8RFO7cQIYRlk0-r3loOj8,Attitude Respect N Manners,4.1,21.0,medium_confidence
1256065,Greater Heights School,HOUSTON,4780 N MAIN ST,77009 4411,5,5,3,0,0,13,1.0,0.385,307,13,0,8.8,0,0,0,0,0,ChIJExh3HKK4QIYRGZZgpO-yaJI,Greater Heights School,4.6,82.0,high_confidence
1371876,Alianza Eco International School,HOUSTON,129 AURORA ST,77008 2138,10,22,20,2,0,54,1.286,0.238,120,42,2,4.3,0,0,0,0,0,ChIJExvqkU_HQIYRYkxILkqsjbk,Alianza Preschool The Heights,4.9,28.0,medium_confidence
1472817,Lakeside Little Learners,HOUSTON,14303 W LAKE HOUSTON PKWY,77044 1421,3,0,1,0,1,5,0.833,0.5,47,6,0,1.0,0,0,0,0,0,ChIJF2ig5b-vQIYRPuxtCrXpgI8,Lakeside Little Learners,3.0,2.0,high_confidence
1211279,A+ Highpointe Academy,DALLAS,3211 W CAMP WISDOM RD,75237 2605,4,28,22,0,0,54,1.5,0.111,113,36,0,10.2,0,1,0,0,0,ChIJF3R6hAGRToYRtATooldgod8,A+ Highpointe Academy,3.2,9.0,high_confidence
442128,Sun Moon And Stars LLC Learning Center,AUSTIN,3810 S 1ST ST,78704 7048,0,2,2,0,0,4,0.444,0.0,183,9,0,16.3,0,0,0,0,0,ChIJF4-6U7-0RIYRmtl5GwrJAig,Sun Moon & Stars Learning Center,4.5,63.0,high_confidence
208704,Alpha Academy,HOUSTON,1647 CANDYTUFT CT,77038 2907,1,6,5,3,1,16,3.2,0.2,51,5,0,23.1,0,1,0,0,0,ChIJF468u1XIQIYR_YbNHFkbjKc,Alpha Academy,4.8,17.0,high_confidence
1358950,Books & Bibs Childcare and Learning,SAN ANTONIO,3030 E COMMERCE ST,78220 1013,4,7,3,1,0,15,1.5,0.4,118,10,1,5.3,0,1,0,0,0,ChIJF5COnof2XIYRHUS2cHlzcLM,Books And Bibs Child Care And Learning Academy,4.8,33.0,medium_confidence
1315250,The Modern Tot,DALLAS,10801 GARLAND RD,75218 2610,4,4,2,0,0,10,0.5,0.2,177,20,0,6.8,0,0,0,0,0,ChIJF5I8tmGhToYRJOdr79DAybM,The Modern Tot Preschool,5.0,15.0,medium_confidence
287514,Copperfield Kindercare,HOUSTON,18035 FOREST HEIGHTS DR,77095 4442,7,12,4,2,0,25,1.667,0.467,131,15,2,19.8,0,1,0,0,0,ChIJF9XkhAbXQIYRkLAR8AwOzZ4,Copperfield KinderCare,4.8,49.0,high_confidence
1502053,Kidz Rocket 4,HOUSTON,9103 HOWELL SUGAR LAND RD,77083 6300,1,2,1,0,0,4,0.5,0.125,100,8,0,0.2,0,0,0,0,0,ChIJFQ-oPfDdQIYRHxCEPl3A0rM,Kidz Rocket Learning Center,4.0,23.0,medium_confidence
538551,The Goddard School,AUSTIN,2111 FRATE BARKER RD,78748 3614,1,1,1,0,0,3,0.333,0.111,168,9,0,15.8,0,1,0,0,0,ChIJFQR-2LNNW4YRCJWqFSkGqcw,The Goddard School of Austin,4.8,79.0,medium_confidence
285362,Sunshine CCC,HOUSTON,5414 S ACRES DR,77048 1121,4,7,9,0,0,20,2.0,0.4,71,10,0,20.1,0,1,0,0,0,ChIJFRS3k7GVQIYRXHaoRW5NLgI,Sunshine Child Care Center,5.0,6.0,medium_confidence
1351596,The Goddard School,HOUSTON,4025 RICHMOND AVE,77027 6817,1,2,3,0,0,6,0.667,0.111,158,9,2,5.1,0,0,0,0,0,ChIJFRZu2K3BQIYR-aDTfqF9ySM,The Goddard School of Houston - Greenway/ Upper Kirby,4.7,105.0,medium_confidence
1527230,Kidztown Childcare,HOUSTON,13829 LONGVIEW ST,77015 3943,0,0,1,0,0,1,1.0,0.0,83,1,0,0.0,0,0,0,0,0,ChIJFSPxVHmkQIYRjClo7azE5tk,Kidstown,4.4,20.0,medium_confidence
1330143,The Goddard School,FORT WORTH,8801 RAY WHITE RD,76244 6211,5,3,1,0,0,9,0.5,0.278,153,18,0,6.5,0,0,0,0,0,ChIJFTugojrYTYYRhv-cWDnubcI,The Goddard School of Fort Worth - Keller,4.5,92.0,medium_confidence
1319961,Primrose School at Greenway Plaza,HOUSTON,3 GREENWAY PLZ STE 100,77046 0395,6,3,2,0,2,13,1.182,0.545,90,11,1,6.5,0,0,0,0,0,ChIJFV3QBYLBQIYReiMGTUng4HM,Primrose School at Greenway Plaza,4.8,55.0,high_confidence
195079,Allbright Academy,HOUSTON,12321 BISSONNET ST,77099 1332,0,2,4,0,0,6,1.2,0.0,67,5,0,24.0,0,1,0,0,0,ChIJFWIeX3zdQIYR4AyY6Ov8iwc,Daycare Allbright Academy,4.2,10.0,high_confidence
121232,Childrens Early Development Center,FORT WORTH,3328 E BELKNAP ST,76111 4741,22,24,44,12,0,102,2.217,0.478,63,46,0,33.7,0,1,0,0,0,ChIJFWtC7dJwToYRILBJdlyBxtg,Children's Early Development Center CEDC,3.7,18.0,high_confidence
1388147,Winners Children Academy,HOUSTON,10950 BISSONNET ST STE A350,77099 1716,14,21,7,0,2,44,1.375,0.438,52,32,2,3.6,0,1,0,0,0,ChIJFWvvXRDdQIYR6kgPis8hNs8,Winners Children Academy,4.2,16.0,high_confidence
1267150,Moore's Faithful 2 Learning,DALLAS,2120 N SAINT AUGUSTINE DR STE 120,75227 8039,4,12,4,0,0,20,0.667,0.133,34,30,0,8.5,0,1,0,0,0,ChIJFXZeuKulToYR3AHnD1qvI8Y,Moore’s Faithful Learning Academy,4.2,5.0,high_confidence
94656,Highland Park United Methodist Day School,DALLAS,3300 MOCKINGBIRD LN,75205 2327,8,4,3,0,1,16,1.0,0.5,247,16,0,38.2,0,0,0,0,0,ChIJFYcMaBufToYRW4pBI4-ZeUA,Highland Park United Methodist Church,4.8,177.0,medium_confidence
323206,Growing Tree Academy,HOUSTON,5310 ELM ST,77081 4106,1,0,1,0,0,2,0.2,0.1,102,10,0,17.9,0,0,0,0,0,ChIJFajQaobBQIYRonBYLsnDjYc,The Growing Tree Academy,4.4,30.0,high_confidence
308355,Young and Gifted Learning Center,HOUSTON,10300 BAMMEL NORTH HOUSTON RD STE B-G,77086 2891,1,10,0,1,0,12,2.0,0.167,87,6,1,18.5,0,1,0,0,0,ChIJFash-x_MQIYRUZ64FfenmZA,Young and Gifted Learning Center,3.7,18.0,high_confidence
1162062,Walter's Road Head Start,HOUSTON,11910 WALTERS RD,77067 1956,12,18,8,6,0,44,0.957,0.261,153,46,2,10.7,0,0,0,0,0,ChIJFbXtMpjLQIYRtc_vaBPgFrw,AVANCE Houston - Walters Rd,4.7,7.0,medium_confidence
1521732,IGNITE Early Enrichment Academy,HOUSTON,3531 S DAIRY ASHFORD RD,77082 5537,0,1,0,0,0,1,0.5,0.0,94,2,0,-0.0,0,0,0,0,0,ChIJFbmXhdLdQIYR6oX4VRsTFdE,Ignite Early Enrichment Academy,5.0,7.0,high_confidence
1316571,Nasa Kids Academy Too,HOUSTON,911 GEMINI ST,77058 2762,4,4,4,1,0,13,1.444,0.444,153,9,1,6.8,0,1,0,0,0,ChIJFca61vecQIYRvuslWsKJTC8,Nasa Kids Academy,4.4,21.0,high_confidence
1443214,A Missionary COGIC Learning Center,DALLAS,7460 S WESTMORELAND RD STE 105,75237 3300,1,5,8,0,1,15,1.154,0.077,143,13,0,2.2,0,1,0,0,0,ChIJFczbe9iWToYRGZsMtyi-J0I,Missionary C.O.G.I.C Learning Center,3.7,3.0,medium_confidence
96653,La Petite Academy Springtime,SAN ANTONIO,6634 SPRING TIME ST,78249 2702,5,7,4,0,0,16,1.067,0.333,125,15,0,39.5,0,1,0,0,0,ChIJFdrzeqpnXIYRITvTaBhObKI,La Petite Academy on Springtime Drive,4.5,73.0,high_confidence
598048,My Little Team Texas Daycare,SAN ANTONIO,15415 APPLEWHITE RD STE 102&107,78264 3656,1,6,1,1,0,9,0.6,0.067,162,15,0,15.5,0,1,0,0,0,ChIJFecOjsJWXIYRAqUy6GffB14,My Little Team Texas Daycare,4.3,54.0,high_confidence
1259669,"Little Thinkers of West Oaks, LLC",HOUSTON,2933 WESTHOLLOW DR,77082 1823,13,21,16,7,0,57,3.8,0.867,100,15,2,8.6,0,1,0,0,0,ChIJFf_uNiXcQIYRTtTse6rcul4,Little Thinkers,4.7,41.0,medium_confidence
969373,Dealey Child Care Center,DALLAS,8190 WALNUT HILL LN,75231 4316,2,1,5,0,0,8,0.8,0.2,250,10,0,14.0,0,0,0,0,0,ChIJFwR5pO-fToYRpfh3rx6CYL4,The Dealey Child Care Center managed by Bright Horizons,3.8,25.0,medium_confidence
1412985,KCE Champions LLC @ Melillo MS,HOUSTON,9220 HUGHES RD,77089 3336,0,1,0,0,0,1,0.125,0.0,80,8,0,2.9,1,1,0,0,0,ChIJFyJwPY-RQIYRsglMGIk5euE,Champions at Melillo Middle School,3.0,2.0,medium_confidence
1327425,Life Church Learning Center - West Campus,SAN ANTONIO,10310 POTRANCO RD,78251 3356,8,7,2,0,0,17,0.654,0.308,291,26,0,6.3,0,1,0,0,0,ChIJG-ySWo5DXIYR71VoR5B6hig,Life Church Learning Center - West Campus,2.8,30.0,high_confidence
1509055,Kiddie Round-Up #5,SAN ANTONIO,8125 GLEN MONT,78239 3499,6,4,2,0,0,12,0.5,0.25,106,24,0,0.1,0,0,0,0,0,ChIJG0MnHp7yXIYRiWoIfhEcYIA,"Kiddie Round-Up, CDC",4.1,34.0,high_confidence
1434535,Helen Marie's Christian Childcare,SAN ANTONIO,11839 PERRIN BEITEL RD,78217 2155,11,20,32,3,0,66,2.64,0.44,8,25,1,1.8,0,1,0,0,0,ChIJG3GirNyLXIYRXrgNM_BrRmM,Helen Marie's Christian Childcare Learning Academy,4.2,17.0,medium_confidence
112257,Ella McFadden-Downtown YMCA,FORT WORTH,512 LAMAR ST,76102 3754,4,8,0,0,0,12,0.333,0.111,140,36,0,39.8,0,1,0,0,0,ChIJG3Q06UFxToYRJfKjeHo94Gc,Amon Carter Jr. Downtown YMCA,4.7,265.0,medium_confidence
418951,Tender Memories Learning Center,AUSTIN,308 W STASSNEY LN,78745 3130,1,4,3,1,0,9,0.9,0.1,76,10,0,16.2,0,1,0,0,0,ChIJG3beu6m0RIYRm2-hYgdBHxM,Tender Memories Learning Center,4.0,20.0,high_confidence
321492,Creative Minds Child Care Center,DALLAS,5606 S COCKRELL HILL RD,75236 2116,2,3,3,0,0,8,0.571,0.143,56,14,0,17.9,0,1,0,0,0,ChIJG5XeAEWQToYRsFB6sMuSBlM,Creative Minds Child Care Center,4.2,13.0,high_confidence
235252,Light of the World,FORT WORTH,8750 OLD DENTON RD,76244 9696,0,1,0,0,0,1,0.125,0.0,157,8,0,22.3,0,0,0,0,0,ChIJG6OoKljYTYYRatQD08eJdJI,Light of the World Church,4.9,146.0,high_confidence
1344779,Happiness Learning Center,HOUSTON,9626 COURT GLEN DR,77099 2541,3,7,11,0,0,21,1.909,0.273,60,11,0,5.4,0,1,0,0,0,ChIJG84qZ2DdQIYRs7jCZLHaSZo,Happiness Learning Center,4.8,6.0,high_confidence
222113,Church of Incarnation,DALLAS,3966 MCKINNEY AVE,75204 2018,2,5,7,0,0,14,2.0,0.286,194,7,0,22.5,0,0,0,0,0,ChIJGR9AD9aeToYRki4OGrQ_AKk,Church of the Incarnation,4.7,92.0,high_confidence
512688,Champions-George Bannerman Dealey Montessori Academy,DALLAS,6501 ROYAL LN,75230 4142,1,8,7,0,0,16,1.455,0.091,113,11,0,15.6,0,1,0,0,0,ChIJGVrG438gTIYRvmvs0TdIuDc,Champions at George Bannerman Dealey Montessori Academy,5.0,2.0,high_confidence
1440557,Love and Light CDC,DALLAS,2506 S LANCASTER RD,75216 2532,14,18,5,1,0,38,2.235,0.824,50,17,2,2.0,0,1,0,0,0,ChIJGXV0P1aZToYReFzkRQrwvXk,Love and Light Child Development Center,5.0,1.0,medium_confidence
1311500,All Saints Episcopal Church,AUSTIN,209 W 27TH ST,78705 1043,2,1,6,1,0,10,1.429,0.286,75,7,2,6.9,1,0,0,0,0,ChIJGY8rR4K1RIYRj4XxDYP81JE,All Saints' Episcopal Church,4.7,88.0,high_confidence
146447,Study Hall,SAN ANTONIO,2046 BABCOCK RD,78229 4409,8,10,6,1,0,25,1.923,0.615,71,13,0,28.3,0,1,0,0,0,ChIJGYFX3fpdXIYRorKVOG6XoXA,Study Hall Learning Center,4.6,25.0,medium_confidence
949708,Summerlin Child Care & Learning Center,SAN ANTONIO,6387 DE ZAVALA RD,78249 2101,9,16,5,0,0,30,1.304,0.391,126,23,0,14.1,0,1,0,0,0,ChIJG_3vFvlmXIYRqoKR8zeArpQ,Summerlin Childcare & Learning Center,4.5,110.0,high_confidence
1323098,Dear Ones Daycare & Preschool,FORT WORTH,8061 S HULEN ST,76123 2768,5,2,6,0,0,13,0.765,0.294,102,17,1,5.9,0,1,0,0,0,ChIJGb5WOBxtToYRK4I7cqjTDDc,DearOnes Daycare & Preschool,4.5,42.0,high_confidence
94861,Skyrise School on Westcreek Drive,FORT WORTH,6017 WESTCREEK DR,76133 3330,5,2,6,1,0,14,0.438,0.156,119,32,0,38.9,1,0,0,0,0,ChIJGbEn2dxtToYRAb3IeMjnfI0,Skyrise School on Westcreek Drive,4.3,46.0,high_confidence
804708,Pinnacle Kids Academy,SAN ANTONIO,7003 TEZEL RD,78250 3592,4,3,3,0,1,11,0.5,0.182,152,22,0,14.5,0,1,0,0,0,ChIJGc5Tj6xCXIYR_vd3JX8VQsY,Pinnacle Kids Academy,4.0,45.0,high_confidence
207443,Kids Concepts Child Development,DALLAS,4019 W LEDBETTER DR,75233 3627,1,5,4,0,0,10,1.0,0.1,163,10,0,23.1,0,1,0,0,0,ChIJGc85hmaQToYReddgP1zknds,Kids Concepts,4.7,47.0,medium_confidence
1517293,Tree Of Life Daycare Infants/Afterschool,SAN ANTONIO,2302 N ZARZAMORA ST,78201 5407,12,4,10,0,0,26,1.444,0.667,33,18,0,0.1,0,0,0,0,0,ChIJGcCsaABfXIYRhl518a5_51w,Tree of Life Daycare,5.0,7.0,medium_confidence
1469757,Happy Hearts Bilingual Learning Center,AUSTIN,6615 MENCHACA RD,78745 4934,1,3,0,0,0,4,0.8,0.2,72,5,1,1.8,0,1,0,0,0,ChIJGe41zF9LW4YRMWBmYnNhpM0,Happy Hearts Bilingual,4.8,22.0,medium_confidence
1515478,Stepping Stones Academy,FORT WORTH,11655 ALTA VISTA RD,76244 6430,0,0,0,0,0,0,0.0,0.0,157,2,0,0.3,0,0,0,0,0,ChIJGe_Y2u3ZTYYRebscLcVUQnw,Stepping Stones Academy,4.7,77.0,high_confidence
1374087,House of Little Angels LLC,AUSTIN,5611 W GATE BLVD,78745 3431,1,2,3,0,0,6,0.545,0.091,105,11,0,4.8,0,1,0,0,0,ChIJGw6atapMW4YRzFrMejuMk3U,House of Little Angels,4.3,36.0,high_confidence
1317011,Sproutstart Academy,HOUSTON,4926 N SHEPHERD DR,77018 2218,1,14,13,2,1,31,2.583,0.083,99,12,2,6.7,0,0,0,0,0,ChIJGww-0OjHQIYRaSRPzO9FVYM,Sproutstart Academy,5.0,11.0,high_confidence
1183653,Spark Learning,AUSTIN,2515 ENFIELD RD,78703 3715,0,0,0,1,0,1,0.143,0.0,59,7,1,10.5,0,1,0,0,0,ChIJGypPUgXLRIYRwUrPnmJZbKU,Spark Learning Preschool and ABA Therapy,4.1,35.0,medium_confidence
1335118,The Kid's Garden Learning Center,SAN ANTONIO,8680 GUILBEAU RD,78250 2644,5,9,2,1,0,17,0.739,0.217,147,23,1,5.3,0,1,0,0,0,ChIJGz0rw5FnXIYRFbAGtrztQxw,The Kids Garden Learning Center II,4.1,20.0,high_confidence
261706,Montessori Schoolhouse,SAN ANTONIO,10711 DREAMLAND DR,78230 4201,2,9,10,2,1,24,3.429,0.286,70,7,2,20.3,0,0,0,0,0,ChIJH1L4oPJgXIYReiW8uoFqmco,MONTESSORI SCHOOLHOUSE,4.8,24.0,high_confidence
1391308,Incredible Kidz Daycare & Learning Center,HOUSTON,11130 N ELDRIDGE PKWY STE 4,77065 3425,5,13,8,1,0,27,1.8,0.333,68,15,2,3.0,0,1,0,0,0,ChIJH1pZenfRQIYRgd5PNvcGmSw,Incredible Kidz Daycare,5.0,3.0,medium_confidence
