place_id,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,TOTAL_CAPACITY,ISSUANCE_DATE,PROGRAMS_PROVIDED,ACCEPTS_CHILD_CARE_SUBSIDIES,CORRECTIVE_ACTION,ADVERSE_ACTION,TEMPORARILY_CLOSED,OPERATION_ID,OPERATION_NAME,CITY,ADDRESS_LINE,ZIPCODE,google_name,google_rating,google_review_count,review_count_returned,match_confidence,YEARS_IN_OPERATION,IS_ACCREDITED,ACCEPTS_SUBSIDIES,HAS_CORRECTIVE_ACTION,HAS_ADVERSE_ACTION,WAS_TEMP_CLOSED,TOTAL_DEFICIENCIES,DEFICIENCY_RATE,HIGH_DEFICIENCY_RATE
ChIJZ9bEu05fXIYRQOg9j8EzEFw,0,7,10,0,0,11,0,117,2019-03-01,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1308797,The Next Step Learning Center LLC,SAN ANTONIO,5246 BLANCO RD,78216 7017,The Next Step Learning Center LLC,5.0,7.0,5,high_confidence,6.8,0,1,0,0,0,17,1.545,0.0
ChIJZQW3DyHFQIYRO1-Ob-zynQg,11,21,13,2,2,25,0,175,1986-01-29,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,97411,Spring Branch KinderCare,HOUSTON,10170 EMNORA LN,77080 5002,Spring Branch KinderCare,4.0,51.0,5,high_confidence,39.9,1,1,0,0,0,49,1.96,0.44
ChIJZTFkPZadQIYRDIcubvpv_sw,1,10,2,0,1,5,0,99,1997-08-04,Part Time Care,N,NO,NO,NO,148756,St. Paul Early Childhood Program,HOUSTON,18223 POINT LOOKOUT DR,77058 3516,St. Paul Early Childhood Program,5.0,7.0,5,high_confidence,28.4,0,0,0,0,0,14,2.8,0.2
ChIJZTqnfuqfToYRqWSwqj8NYF4,0,0,0,0,0,6,0,167,1992-05-05,Part Time Care,N,NO,NO,NO,95660,Northpark Presbyterian Day School,DALLAS,9555 N CENTRAL EXPY,75231 5001,NorthPark Presbyterian Day School,,,0,high_confidence,33.7,0,0,0,0,0,0,0.0,0.0
ChIJZUAnxaptToYRFj4-oRiFWhs,10,6,7,0,0,19,0,127,2022-01-04,"School Age Care,Before School Care,Meals Provided ,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1382241,Super Kids Day Care,FORT WORTH,7383 S HULEN ST,76133 6616,Super Kids - Hulen,4.6,53.0,5,medium_confidence,4.0,0,1,0,0,0,23,1.211,0.526
ChIJZUG8doHDQIYRaLA9LOzd1KU,5,4,2,0,0,7,0,120,2026-02-13,"School Age Care,Before School Care,After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School",N,NO,NO,NO,1504655,Memorial Summer Camps and After School-Memorial Campus,HOUSTON,8572 KATY FWY STE 103,77024 1821,Elite University Summer Camps - Camp Memorial,5.0,2.0,2,medium_confidence,0.0,0,0,0,0,0,11,1.571,0.714
ChIJZUMawU5aXIYRnU7HmnPvTZ4,15,18,6,0,0,34,0,99,2016-08-12,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1234860,Kids Are Angels Learning Center,SAN ANTONIO,342 WHITEWOOD ST,78242 1419,Kids Are Angels Learning Center,4.2,16.0,5,high_confidence,9.4,0,1,0,0,0,39,1.147,0.441
ChIJZV0epFxxToYRvAC3NY8K934,2,3,7,1,0,16,0,76,2022-01-12,"School Age Care,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,1378472,Green Space Nature Preschool,FORT WORTH,2630 S POLARIS DR,76137 4803,Green Space Nature Preschool,4.7,11.0,5,high_confidence,4.0,0,1,0,0,0,13,0.812,0.125
ChIJZVQN-NjdQIYR6TOVnidOS7A,3,5,1,1,0,6,0,139,2018-11-02,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1301191,Great Expectations Learning Center,HOUSTON,7055 HIGHWAY 6 S,77083 3305,Great Expectations Learning Center TRS 4 STARS,4.5,36.0,5,high_confidence,7.2,0,1,0,0,0,10,1.667,0.5
ChIJZW-i77X3XIYR6eHH7AUSzrE,6,18,13,1,0,21,0,18,2020-07-01,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,1342509,Angel's Childcare,SAN ANTONIO,539 KATHY DR,78223 1279,Angel's Childcare,3.0,5.0,5,high_confidence,5.5,0,1,0,0,0,38,1.81,0.286
ChIJZW7AzbmZQIYRNSZfLvcGnc4,1,0,0,0,0,7,0,340,2020-02-19,"School Age Care,Accredited,After School Care,Snacks Provided,Drop-In Care,Part Time Care",N,NO,NO,NO,1337706,KCE Champions LLC @ Beta Flagship,HOUSTON,10929 ALMEDA GENOA RD,77034 3617,Champions at Beta Flagship,3.7,3.0,3,high_confidence,5.9,1,0,0,0,0,1,0.143,0.143
ChIJZWOrAUL2XIYRr_dt7n631EA,1,6,4,0,1,8,1,35,2007-01-22,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,296629,Smart Start Child Care,SAN ANTONIO,1514 S GEVERS ST,78210 2448,Smart Start Child Care,4.6,10.0,5,high_confidence,18.9,0,1,0,0,0,12,1.5,0.125
ChIJZXRbC5G7QIYRvM_BXPfhlsM,32,52,30,2,0,49,3,41,2022-04-19,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School",N,YES,NO,NO,1370656,"Academy of Little Achievers, LLC",HOUSTON,8238 TIDWELL RD,77028 1120,Academy of Little Achievers #3,5.0,3.0,3,high_confidence,3.7,0,0,1,0,0,116,2.367,0.653
ChIJZYL1CzylQIYRM-m3HxQUPLs,6,19,8,0,0,17,0,223,1994-01-14,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,131719,Joanns Day Care and Camp,HOUSTON,12510 UNISON RD,77044 2324,Joann's Day Care,3.6,34.0,5,medium_confidence,32.0,0,1,0,0,0,33,1.941,0.353
ChIJZ_ED-zjCQIYRLogWZmA1gG8,28,57,24,4,6,38,7,102,2006-05-05,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,293203,Sharpstown KinderCare,HOUSTON,6767 ROOKIN ST,77074 5017,Sharpstown KinderCare,4.4,59.0,5,high_confidence,19.7,0,1,0,0,0,119,3.132,0.737
ChIJZaMbSW-VQIYR4fJ-VRdzjmg,0,2,1,0,0,8,0,142,2025-11-05,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1505493,RIG Kidz Academy,HOUSTON,3730 S ACRES DR,77047 1020,RIG Kidz Academy,5.0,6.0,5,high_confidence,0.2,0,0,0,0,0,3,0.375,0.0
ChIJZac4zWdYXIYRDcR0z3KF6Uw,0,2,0,0,0,7,0,48,2020-03-30,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1350735,Lil Indians Learning Center LLC,SAN ANTONIO,6003 RETURN DR,78214 2163,Little Aly's Learning Center,5.0,6.0,5,medium_confidence,5.8,0,1,0,0,0,2,0.286,0.0
ChIJZbB9eyVdXIYR29p2otw8Yuw,2,4,2,1,0,12,1,78,2020-12-08,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1350378,Little Treehouse Early Learning Center #2,SAN ANTONIO,8373 CULEBRA RD STE 102B,78251 1890,Little Treehouse Early Learning Center #2,3.7,24.0,5,high_confidence,5.1,0,1,0,0,0,9,0.75,0.167
ChIJZcUxYLXRQIYR292P0hC8gb8,1,0,0,0,0,7,0,65,2024-07-01,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Field Trips",Y,NO,NO,NO,1470027,First Class Childcare Center,HOUSTON,14159 NORTHWEST FWY,77040 5013,First Class Child Care Center,5.0,9.0,5,high_confidence,1.5,0,1,0,0,0,1,0.143,0.143
ChIJZcfNtB_NRIYRCklAX5UYTVY,0,0,0,0,0,5,0,51,2025-11-12,"School Age Care,Before School Care,After School Care,Drop-In Care,Part Time Care",N,NO,NO,NO,1504330,Casa Meraki School,AUSTIN,6915 MCNEIL DR,78729 7685,Casa Meraki Montessori Daycare and Preschool,4.9,30.0,5,medium_confidence,0.1,0,0,0,0,0,0,0.0,0.0
ChIJZe1HcbjQQIYRB4YDwsVeRls,1,5,0,2,0,9,3,95,1997-09-22,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,148217,Discovery Years Learning Center,HOUSTON,6847 ADDICKS SATSUMA RD,77084 1515,Discovery Years Early Learning Center - Copperfield,4.9,54.0,5,medium_confidence,28.3,0,1,0,0,0,8,0.889,0.111
ChIJZeG1_VLLQIYRNmugimnXu-Y,2,4,4,0,2,3,0,64,2025-11-13,"School Age Care,Before School Care,After School Care,Transportation to/from School",N,NO,NO,NO,1516011,Rising Star Childcare,HOUSTON,921 FM 196O RD W.,77090,Rising Star Child Care Center,5.0,9.0,5,medium_confidence,0.1,0,0,0,0,0,12,4.0,0.667
ChIJZebea5EgTIYRtANSQ3zCxu8,6,12,10,1,1,17,0,91,2009-02-03,"School Age Care,Meals Provided ,Snacks Provided,Drop-In Care,Weekend Care,Night Care",N,NO,NO,NO,316874,Adventure Kids Playcare,DALLAS,5915 FOREST LN STE 330,75230 2883,Adventure Kids Playcare | North Dallas,3.7,98.0,5,medium_confidence,16.9,0,0,0,0,0,30,1.765,0.353
ChIJZxK6x1mQToYRZ37AGTOsPZM,0,5,6,0,0,6,0,120,2025-02-27,"School Age Care,Before School Care,Accredited,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,1482335,KCE Champions LLC @ IDEA A.W. Brown,DALLAS,5701 RED BIRD CENTER DR,75237 1917,IDEA A. W. Brown,,,0,medium_confidence,0.8,1,1,0,0,0,11,1.833,0.0
ChIJZxiA9CVdXIYRstkuUfnkyPc,8,17,4,0,0,22,0,47,2016-05-04,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1179658,T.O.P. Learning Center,SAN ANTONIO,8240 CULEBRA RD,78251 1635,Temple of Praise Learning Center,3.9,15.0,5,medium_confidence,9.7,0,1,0,0,0,29,1.318,0.364
ChIJZxnko1fcQIYRjhoU-XBKKqI,9,14,17,3,1,8,2,85,2012-04-03,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,941470,Kiddies Excel Academy,HOUSTON,3330 S DAIRY ASHFORD RD STE D,77082 5554,Kiddies Excel Academy,3.4,8.0,5,high_confidence,13.7,0,1,0,0,0,44,5.5,1.125
ChIJZy0R1dmTToYRa2hkBO8F0tU,0,1,2,0,0,6,0,40,2025-07-29,"Meals Provided ,Snacks Provided,Drop-In Care,Part Time Care",N,NO,NO,NO,1494562,Tiny Tots Childcare LLC,DALLAS,3474 HIGHLAND RD STE 100,75228 6013,Tiny Tots University LLC,5.0,72.0,5,medium_confidence,0.4,0,0,0,0,0,3,0.5,0.0
ChIJZyPlrk7PQIYRbhZ778eWvR8,4,4,5,1,0,9,1,100,1998-02-27,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School",Y,NO,NO,NO,147196,Thelma Cares Academy,HOUSTON,7343 ALABONSON RD,77088 5304,Thelma Cares Academy,3.9,25.0,5,high_confidence,27.8,0,1,0,0,0,14,1.556,0.444
ChIJZyhBvMDHQIYRQ8_aVIb0QHU,4,15,3,0,0,11,0,61,2016-04-06,"Meals Provided ,Snacks Provided,Skill Classes",N,NO,NO,NO,1213501,The Little Learning Place,HOUSTON,965 PINEMONT DR,77018 1401,The Little Learning Place,4.5,16.0,5,high_confidence,9.7,0,0,0,0,0,22,2.0,0.364
ChIJZz5wleLDQIYRifl8gX9xAp8,4,8,10,0,1,8,0,84,1988-04-15,,N,NO,NO,NO,104124,Montessori Learning Institute,HOUSTON,5812 MAPLE ST,77074 7845,Montessori Learning Institute,,,0,high_confidence,37.7,0,0,0,0,0,23,2.875,0.5
ChIJ_17vJD_dQIYR_JWLgsOD5VA,5,6,8,0,1,9,0,113,2024-03-06,"Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1458061,Promise Kids Learning Academy,HOUSTON,11221 BISSONNET ST,77099 2047,Promise Kids Learning Academy,4.5,35.0,5,high_confidence,1.8,0,1,0,0,0,20,2.222,0.556
ChIJ_1kHBRaXQIYRGNHUDXIHiOY,0,1,0,0,0,7,0,50,2009-02-24,"School Age Care,After School Care,Snacks Provided,Part Time Care",N,NO,NO,NO,367588,KCE Champions LLC @ Moore Elementary,HOUSTON,8880 SOUTHBLUFF BLVD,77089 1035,Champions at Moore Elementary,5.0,2.0,2,high_confidence,16.9,0,0,0,0,0,1,0.143,0.0
ChIJ_3KNaiMhTIYRSMKOkLzI0_I,0,0,0,0,0,4,0,80,2025-09-05,"After School Care,Snacks Provided",N,NO,NO,NO,1511139,YMCA at Anne Frank Elementary School,DALLAS,5201 CELESTIAL RD,75254 7431,Anne Frank Elementary School,,,0,high_confidence,0.3,0,0,0,0,0,0,0.0,0.0
ChIJ_3QYfh3ZTYYRGBysVaNwGh8,8,1,1,0,0,25,0,194,2022-01-13,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School",Y,NO,NO,NO,1383008,The Goddard School of Fort Worth,FORT WORTH,8600 CURRENCY DRIVE,76131,The Goddard School of Fort Worth - Northwest,4.5,47.0,5,high_confidence,4.0,0,1,0,0,0,10,0.4,0.32
ChIJ_4-EyXPKQIYRw_nGt4xd7uM,2,3,1,2,0,8,1,81,2018-03-08,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1289183,Francois Academy Early Education,HOUSTON,1201 E AIRTEX DR STE F,77073 6331,Francois Academy Early Education,4.5,33.0,5,high_confidence,7.8,0,1,0,0,0,8,1.0,0.25
ChIJ_4Jwav3YQIYRBTM_aErC7Mc,27,17,10,0,0,27,1,85,2021-11-10,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1364247,Star Kiddos Child Care Center,HOUSTON,1855 BARKER CYPRESS RD,77084 7209,Star Kiddos Daycare Center,3.3,39.0,5,medium_confidence,4.1,0,1,0,0,0,54,2.0,1.0
ChIJ_6VZ3LfRQIYRXQ3hrEVtqO0,6,26,11,0,1,21,0,184,2022-12-20,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1402495,Starting Point Childrens Center,HOUSTON,11025 RANCHSTONE DR,77064 7088,Starting Point Children's Center,4.1,26.0,5,high_confidence,3.0,1,1,0,0,0,44,2.095,0.286
ChIJ_76HtFncQIYRnaUUaFI2L7s,4,5,2,0,1,12,1,68,2011-10-10,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,858578,All Star Kids Academy,HOUSTON,12610 RICHMOND AVE,77082 2242,All Star Kids Academy,4.2,46.0,5,high_confidence,14.2,0,1,0,0,0,12,1.0,0.333
ChIJ_7IiUOvDQIYR-4SZCLpsW18,1,4,4,0,1,9,0,64,2023-08-28,"Meals Provided ,Snacks Provided,Skill Classes,Part Time Care",Y,NO,NO,NO,1428578,Little Blooms Academy,HOUSTON,6415 SAN FELIPE ST STE D,77057 2700,Little Blooms Academy,4.5,46.0,5,high_confidence,2.3,0,1,0,0,0,10,1.111,0.111
ChIJ_Q2XuUxMW4YRYxaIPd6q7jE,2,4,1,0,0,15,0,99,2016-02-26,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,1189919,First Class Child Development Center 3,AUSTIN,1901 NATIONAL PARK BLVD,78747,First Class Child Development Center,3.0,32.0,5,high_confidence,9.8,0,1,0,0,0,7,0.467,0.133
ChIJ_QlC6fW0RIYRsR4H1wJBaVk,0,2,2,0,0,6,0,34,2014-02-25,"Accredited,Meals Provided ,Snacks Provided",Y,NO,NO,NO,1135905,Travis High School Child Development Center,AUSTIN,1314 E OLTORF ST,78704 5714,Travis High School Child Development Center,,,0,high_confidence,11.8,1,1,0,0,0,4,0.667,0.0
ChIJ_RG-WhHfTYYRn-PI-GZFN34,14,17,12,0,0,23,0,110,2014-07-23,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,1132870,Little America Daycare,FORT WORTH,933 RANCH RD,76131 4527,Little America Daycare,4.5,39.0,5,high_confidence,11.4,0,1,0,0,0,43,1.87,0.609
ChIJ_RXdQ2LcQIYR3KSrXwiLFmA,12,18,6,0,0,19,0,152,2017-08-02,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1269750,America's Choice Children Center,HOUSTON,1910 S DAIRY ASHFORD RD,77077 4704,America's Choice Childcare Center - Briarforest,4.2,45.0,5,medium_confidence,8.4,0,1,0,0,0,36,1.895,0.632
ChIJ_Wo8IKtcXIYRwTc08G87XC4,20,32,25,1,1,49,1,120,1986-09-29,"Accredited,After School Care,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",Y,YES,NO,NO,96652,La Petite Academy Marbach,SAN ANTONIO,8796 MARBACH RD,78227 2345,La Petite Academy on Marbach,3.7,49.0,5,high_confidence,39.3,1,1,1,0,0,79,1.612,0.408
ChIJ_WyQf4dLW4YR2GWJQq05rQM,4,0,2,0,0,10,1,34,2018-05-24,"Snacks Provided,Part Time Care,Field Trips",N,NO,NO,NO,1294143,Mama Melli Childcare Center,AUSTIN,10802 KIT CARSON DR,78737 9268,Mama Melli Childcare Center,4.9,26.0,5,high_confidence,7.6,0,0,0,0,0,6,0.6,0.4
ChIJ__-Py_qMXIYRuqJvu_EAzRE,5,3,1,0,1,17,0,97,2021-10-21,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1361438,Early Ivy Education - Live Oak,SAN ANTONIO,13134 INDEPENDENCE AVE,78233 4641,Early Ivy Education,4.8,24.0,5,medium_confidence,4.2,0,1,0,0,0,10,0.588,0.294
ChIJ__9v82fMRIYRFBb8kx1C0pI,0,1,1,0,0,6,0,49,1990-04-06,"School Age Care,Skill Classes,Part Time Care",N,NO,NO,NO,106022,Covenant United Methodist Church Preschool,AUSTIN,4410 DUVAL RD,78727 6808,Covenant United Methodist Church Preschool,5.0,5.0,5,high_confidence,35.7,0,0,0,0,0,2,0.333,0.0
ChIJ__UzHbK1RIYREmDSjs8FMDI,0,0,0,0,0,16,0,150,2024-05-28,"After School Care,Snacks Provided",Y,NO,NO,NO,1476106,River Ridge YMCA of Central Texas,AUSTIN,12900 TIERRA GRANDE TRL,78732 2464,Greater Austin YMCA - Central Offices,4.0,4.0,4,medium_confidence,1.6,0,1,0,0,0,0,0.0,0.0
ChIJ___DW7phXIYRQiZ3Fp0DOWA,3,8,1,0,0,10,0,98,1997-03-07,"Snacks Provided,Part Time Care,Field Trips",Y,NO,NO,NO,147404,Gan Gani Preschool,SAN ANTONIO,14541 BLANCO RD,78216 7857,Gan Gani Preschool,,,0,high_confidence,28.8,0,1,0,0,0,12,1.2,0.3
ChIJ___P-GqlQIYR8uRkQSWiniY,2,0,2,0,0,2,1,17,2026-03-06,"School Age Care,Before School Care,After School Care,Snacks Provided",N,NO,NO,NO,1511403,The Crayon Club,HOUSTON,13334 WALLISVILLE RD,77049 3914,crayon club,,,0,high_confidence,0.0,0,0,0,0,0,4,2.0,1.0
ChIJ___PcymLXIYRplGCjBAJPdo,10,17,11,3,0,29,1,24,2019-10-08,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care",Y,NO,NO,NO,1313506,Prodigal Sons & Daughters,SAN ANTONIO,3203 NACOGDOCHES RD STE 200,78217 3312,Prodigal Sons & Daughters Learning Center,4.3,12.0,5,medium_confidence,6.2,0,1,0,0,0,41,1.414,0.345
ChIJ___j5eZDXIYRxGA9_bx8JKY,21,75,21,0,0,159,3,81,2024-01-17,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care",Y,NO,NO,NO,1457033,Jumping Kangaroos Daycare LLC,SAN ANTONIO,9410 ADAMS HILL DR,78245 2005,Jumpingkangaroos Daycare LLC,4.4,49.0,5,high_confidence,2.0,0,1,0,0,0,117,0.736,0.132
ChIJ_aWNLd7fTYYRObLmTqsiEbs,3,7,5,0,0,14,0,50,2022-02-11,"School Age Care,Snacks Provided",Y,NO,NO,NO,1384634,Northwest YMCA Copper Creek Elementary,FORT WORTH,8801 COPPER MEADOW DR,76131 1674,Copper Creek Elementary School,,,0,medium_confidence,3.9,0,1,0,0,0,15,1.071,0.214
ChIJ_cRmXSkNToYRjLTsK_Wg6fQ,7,8,5,0,0,30,0,153,1985-11-25,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,94796,Marquita KinderCare,FORT WORTH,3700 MARQUITA DR,76116 7005,Marquita KinderCare,4.0,25.0,5,high_confidence,40.1,1,1,0,0,0,20,0.667,0.233
ChIJ_dLQO1_RQIYRSFBUH49UbfY,1,7,5,0,0,6,0,125,2018-01-19,"Snacks Provided,Part Time Care",Y,NO,NO,NO,1298823,Montessori Preschool at North Cypress,HOUSTON,11707 HUFFMEISTER RD STE A,77065 1064,Montessori Preschool at North Cypress,,,0,high_confidence,8.0,0,1,0,0,0,13,2.167,0.167
ChIJ_ffHvwyKXIYRGvpQvHYQfJc,1,1,0,0,0,17,0,301,1988-01-29,"Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,103949,"Country Home Learning Center #2, LTD",SAN ANTONIO,104 GALLERIA FAIR,78232 2258,Country Home Learning Center at Hollywood Park,4.3,68.0,5,medium_confidence,37.9,0,1,0,0,0,2,0.118,0.059
ChIJ_xPLnYN6ToYR9iqDPFkT4Co,0,4,3,1,0,8,1,121,1993-06-28,Drop-In Care,Y,NO,NO,NO,130555,Fort Worth - Save Our Children,FORT WORTH,4215 AVENUE M,76105 2615,Ft Worth Save Our Children,4.7,14.0,5,high_confidence,32.5,0,1,0,0,0,8,1.0,0.0
ChIJ_y-yRz_KRIYRyPuDzkQtq-A,0,3,2,0,0,12,0,51,2020-01-13,"School Age Care,After School Care,Snacks Provided,Field Trips",Y,NO,NO,NO,1343206,Reilly EAC YMCA,AUSTIN,405 DENSON DR,78752 4116,Reilly Elementary School,,,0,medium_confidence,6.0,0,1,0,0,0,5,0.417,0.0
ChIJ_ytp-U5nXIYRqKB_ZSC0-ec,4,15,1,0,0,13,0,99,2025-11-19,"Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1492394,Wiggles Early Learning Academy,SAN ANTONIO,7790 MAINLAND DR,78250 6035,Wiggles Early Learning Academy,4.3,22.0,5,high_confidence,0.1,0,1,0,0,0,20,1.538,0.308
ChIJ_zWJK3KdToYRCECttHw8T2Q,0,1,1,0,0,9,1,119,2023-10-02,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care",N,NO,NO,NO,1433556,Youth Conversion @ Biomedical Preparatory,DALLAS,6516 FOREST PARK RD,75235 5415,Biomedical Preparatory at UT Southwestern,,,0,medium_confidence,2.3,0,0,0,0,0,2,0.222,0.0
ChIJa-hzFo_HQIYRielxPaAqOEM,1,10,6,1,0,7,1,44,2020-03-19,"School Age Care,Before School Care,Meals Provided ,Snacks Provided,Drop-In Care,Part Time Care",Y,NO,NO,NO,1342406,Reaching High Learning Center,HOUSTON,4302 DELHI ST,77022 4042,Reaching High Learning Center (Childcare on a higher level),5.0,13.0,5,medium_confidence,5.8,0,1,0,0,0,18,2.571,0.143
ChIJa0WpoY7MRIYRw9KTZ7SByac,1,6,4,0,1,9,0,51,2019-06-21,"Snacks Provided,Part Time Care",N,NO,NO,NO,1330755,International Montessori House of Children,AUSTIN,12412 TOMANET TRL,78758 2412,International Montessori - North Austin Campus,4.8,28.0,5,medium_confidence,6.5,0,0,0,0,0,12,1.333,0.111
ChIJa0bFeURlXIYRBDveXCu7tYc,3,2,0,0,0,12,0,282,2020-09-11,"School Age Care,Meals Provided ,Snacks Provided,Field Trips",N,NO,NO,NO,1349062,The Pineapple School - Camp Bullis,SAN ANTONIO,6185 CAMP BULLIS RD,78257 9730,The Pineapple School - Camp Bullis,4.0,12.0,5,high_confidence,5.3,0,0,0,0,0,5,0.417,0.25
ChIJa0rxIvPORIYRpcUOEyLwmaQ,38,26,14,0,0,68,2,108,2016-09-22,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Field Trips",Y,NO,NO,NO,1255660,PISD Northwest Elementary Extended Day Program,AUSTIN,14014 THERMAL DR,78728 7424,Northwest Elementary School,,,0,medium_confidence,9.3,0,1,0,0,0,78,1.147,0.559
ChIJa1e5TDPHQIYRNRdSenpZStY,0,1,1,0,0,7,0,60,2019-01-15,,N,NO,NO,NO,1310804,The Preschool at Christ the King,HOUSTON,1201 SILBER RD,77055 7127,Christ the King Presbyterian Church,4.6,53.0,5,medium_confidence,7.0,0,0,0,0,0,2,0.286,0.0
ChIJa4G1tW7zXIYR3cNgKXlHHuw,6,8,4,0,0,24,0,550,2015-02-13,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School ,Field Trips",N,NO,NO,NO,1152532,Pre-K 4 SA East Education Center,SAN ANTONIO,5230 EISENHAUER RD,78218 3869,Pre-K 4 SA - East Education Center,4.1,28.0,5,high_confidence,10.9,0,0,0,0,0,18,0.75,0.25
ChIJa5-ZsN2jToYRZHL5QK8blg4,10,16,5,1,0,17,0,27,2025-03-05,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Weekend Care,Night Care",Y,NO,NO,NO,1480322,Luna Daycare,DALLAS,7011 MILITARY PKWY,75227 3804,Luna DayCare,5.0,10.0,5,high_confidence,0.8,0,1,0,0,0,32,1.882,0.588
